"num_item_id","definition","type","category","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
432,"danse","word","action_words",0.05,0.07,0.13,0.2,0.28,0.37,0.49,0.54,0.66,0.74,0.85,0.86,0.86,0.88,0.92,0.93,0.98,0.97,0.97,0.99,0.99
433,"lade som om","word","action_words",0.01,0,0.01,0,0,0,0,0.01,0.02,0.02,0.06,0.07,0.07,0.13,0.14,0.19,0.23,0.32,0.34,0.36,0.41
434,"smile","word","action_words",0.01,0.01,0.01,0.01,0.04,0.04,0.08,0.1,0.16,0.2,0.32,0.32,0.36,0.44,0.51,0.55,0.63,0.71,0.73,0.85,0.83
435,"dele","word","action_words",0.01,0.01,0.01,0.01,0.01,0.05,0.04,0.06,0.14,0.2,0.26,0.27,0.34,0.4,0.5,0.53,0.68,0.75,0.76,0.74,0.75
436,"larme","word","action_words",0.01,0.01,0.04,0.06,0.13,0.14,0.25,0.25,0.38,0.38,0.6,0.6,0.62,0.66,0.75,0.79,0.8,0.85,0.87,0.91,0.92
437,"snakke","word","action_words",0.02,0.01,0.02,0.03,0.07,0.08,0.2,0.21,0.31,0.4,0.49,0.58,0.61,0.66,0.71,0.76,0.83,0.9,0.87,0.94,0.94
438,"drikke","word","action_words",0.07,0.08,0.14,0.19,0.28,0.34,0.48,0.51,0.63,0.72,0.78,0.89,0.82,0.9,0.94,0.94,0.96,0.97,0.98,0.98,1
439,"lave mad","word","action_words",0.01,0.03,0.04,0.08,0.09,0.17,0.29,0.35,0.44,0.56,0.69,0.72,0.76,0.82,0.9,0.86,0.93,0.96,0.94,0.96,1
440,"sove","word","action_words",0.05,0.15,0.29,0.35,0.54,0.58,0.72,0.77,0.83,0.83,0.94,0.96,0.93,0.91,0.97,0.97,1,0.99,0.98,1,0.99
441,"elske","word","action_words",0.01,0.01,0.02,0.02,0.02,0.06,0.08,0.11,0.21,0.23,0.36,0.39,0.46,0.5,0.48,0.6,0.68,0.74,0.73,0.83,0.86
442,"lege","word","action_words",0.04,0.09,0.18,0.25,0.39,0.45,0.63,0.66,0.74,0.81,0.89,0.89,0.9,0.91,0.95,0.96,0.97,0.98,0.98,1,1
443,"sparke","word","action_words",0.01,0.01,0.04,0.03,0.09,0.11,0.17,0.23,0.33,0.47,0.55,0.57,0.66,0.72,0.82,0.79,0.89,0.9,0.9,0.92,0.95
444,"falde","word","action_words",0.02,0.02,0.07,0.08,0.22,0.25,0.37,0.44,0.59,0.67,0.76,0.82,0.83,0.87,0.9,0.94,0.96,0.96,0.93,0.98,0.98
445,"lide","word","action_words",0.01,0.01,0.02,0.02,0.06,0.1,0.15,0.17,0.31,0.36,0.49,0.53,0.55,0.64,0.69,0.72,0.72,0.8,0.78,0.85,0.87
446,"spilde","word","action_words",0.01,0.01,0.03,0.01,0.07,0.13,0.2,0.18,0.34,0.38,0.53,0.59,0.6,0.7,0.74,0.75,0.83,0.87,0.87,0.88,0.91
447,"fange","word","action_words",0.02,0.03,0.02,0.04,0.08,0.11,0.22,0.27,0.41,0.46,0.61,0.66,0.71,0.73,0.82,0.87,0.9,0.93,0.92,0.95,0.92
448,"lytte","word","action_words",0.01,0.01,0.01,0,0.02,0.03,0.03,0.07,0.06,0.06,0.14,0.17,0.19,0.26,0.38,0.37,0.42,0.51,0.52,0.56,0.63
449,"spille","word","action_words",0.01,0.01,0.02,0.05,0.09,0.13,0.2,0.24,0.37,0.37,0.52,0.57,0.62,0.68,0.74,0.76,0.85,0.89,0.83,0.88,0.92
450,"feje","word","action_words",0.01,0.02,0.04,0.08,0.14,0.12,0.22,0.25,0.38,0.39,0.58,0.62,0.67,0.7,0.67,0.71,0.85,0.85,0.81,0.91,0.88
451,"lukke","word","action_words",0.02,0.04,0.04,0.08,0.18,0.14,0.31,0.31,0.46,0.51,0.65,0.72,0.75,0.77,0.82,0.82,0.87,0.93,0.92,0.92,0.98
452,"spise","word","action_words",0.04,0.06,0.14,0.14,0.33,0.35,0.53,0.54,0.7,0.73,0.82,0.88,0.86,0.88,0.93,0.96,0.98,0.96,0.99,1,0.99
453,"finde","word","action_words",0.01,0.02,0.04,0.03,0.11,0.11,0.26,0.25,0.49,0.52,0.63,0.74,0.76,0.78,0.85,0.92,0.95,0.95,0.91,0.97,0.98
454,"læse","word","action_words",0.02,0.03,0.1,0.11,0.22,0.24,0.4,0.43,0.59,0.62,0.76,0.81,0.8,0.85,0.88,0.94,0.94,0.97,0.94,0.96,0.97
455,"stikke","word","action_words",0,0,0.01,0.01,0.03,0.03,0.06,0.03,0.16,0.14,0.29,0.22,0.31,0.4,0.53,0.42,0.55,0.55,0.66,0.66,0.69
456,"få","word","action_words",0.02,0.02,0.04,0.07,0.08,0.16,0.22,0.26,0.39,0.46,0.62,0.62,0.67,0.71,0.79,0.85,0.85,0.92,0.89,0.92,0.96
457,"løbe","word","action_words",0.01,0.03,0.08,0.07,0.19,0.22,0.4,0.4,0.61,0.62,0.75,0.82,0.83,0.88,0.92,0.95,0.95,0.98,0.94,0.99,0.98
458,"standse","word","action_words",0.01,0,0.01,0,0.01,0.02,0.02,0.03,0.06,0.04,0.12,0.14,0.13,0.24,0.24,0.33,0.36,0.52,0.47,0.49,0.56
459,"gemme","word","action_words",0.02,0.03,0.04,0.03,0.12,0.1,0.2,0.23,0.4,0.4,0.61,0.59,0.65,0.73,0.82,0.85,0.86,0.91,0.92,0.92,0.97
460,"løbe efter","word","action_words",0.01,0.01,0.01,0.03,0.04,0.04,0.1,0.12,0.23,0.25,0.41,0.49,0.47,0.55,0.64,0.71,0.75,0.82,0.8,0.89,0.89
461,"stå","word","action_words",0.02,0.04,0.06,0.06,0.1,0.17,0.24,0.29,0.38,0.46,0.54,0.57,0.59,0.71,0.72,0.71,0.8,0.81,0.83,0.88,0.94
462,"give","word","action_words",0.02,0.02,0.02,0.01,0.04,0.04,0.1,0.12,0.19,0.26,0.43,0.41,0.47,0.52,0.65,0.69,0.71,0.82,0.76,0.88,0.9
463,"made","word","action_words",0,0.01,0.02,0.01,0.03,0.02,0.04,0.05,0.06,0.05,0.14,0.13,0.14,0.2,0.29,0.31,0.34,0.42,0.41,0.43,0.49
464,"svømme","word","action_words",0.01,0.01,0.04,0.02,0.07,0.1,0.2,0.19,0.31,0.33,0.47,0.59,0.56,0.62,0.74,0.77,0.9,0.86,0.9,0.88,0.9
465,"glide","word","action_words",0.01,0,0.01,0,0.02,0,0.03,0.01,0.08,0.09,0.15,0.22,0.24,0.27,0.31,0.35,0.42,0.52,0.51,0.57,0.61
466,"male","word","action_words",0.01,0.01,0.04,0.05,0.12,0.15,0.24,0.24,0.39,0.43,0.55,0.6,0.67,0.7,0.82,0.82,0.87,0.89,0.9,0.93,0.98
467,"synge","word","action_words",0.02,0.05,0.1,0.13,0.18,0.22,0.37,0.44,0.56,0.63,0.81,0.81,0.81,0.87,0.86,0.93,0.96,0.96,0.98,0.99,0.98
468,"græde","word","action_words",0.02,0.03,0.06,0.11,0.17,0.22,0.42,0.43,0.55,0.62,0.77,0.76,0.79,0.86,0.88,0.92,0.95,0.96,0.95,0.97,0.98
469,"ordne","word","action_words",0.01,0,0.01,0,0.01,0.03,0.04,0.04,0.12,0.14,0.21,0.26,0.26,0.34,0.41,0.48,0.52,0.66,0.62,0.7,0.72
470,"sætte","word","action_words",0.01,0.01,0.01,0.02,0.02,0.03,0.08,0.08,0.14,0.2,0.26,0.33,0.35,0.42,0.44,0.5,0.58,0.66,0.69,0.81,0.79
471,"gynge (action)","word","action_words",0.16,0.21,0.25,0.33,0.46,0.54,0.63,0.67,0.78,0.78,0.88,0.9,0.89,0.95,0.94,0.96,1,0.99,0.97,0.97,0.98
472,"passe","word","action_words",0.01,0.01,0.02,0,0.03,0.04,0.09,0.09,0.19,0.2,0.35,0.4,0.47,0.53,0.57,0.59,0.71,0.74,0.78,0.83,0.87
473,"tabe","word","action_words",0.01,0.01,0.02,0.02,0.07,0.05,0.12,0.11,0.25,0.3,0.43,0.49,0.49,0.59,0.62,0.69,0.73,0.83,0.83,0.87,0.94
474,"gøre færdig","word","action_words",0.01,0,0.02,0,0.02,0.01,0.03,0.05,0.07,0.09,0.17,0.2,0.2,0.31,0.35,0.43,0.51,0.58,0.55,0.65,0.68
475,"plaske","word","action_words",0.02,0.03,0.07,0.07,0.12,0.14,0.27,0.24,0.36,0.41,0.54,0.55,0.55,0.63,0.65,0.77,0.83,0.84,0.84,0.83,0.9
476,"tage","word","action_words",0.01,0.02,0.03,0.01,0.03,0.04,0.08,0.06,0.19,0.25,0.33,0.34,0.38,0.51,0.55,0.62,0.72,0.75,0.75,0.82,0.86
477,"gøre rent","word","action_words",0.01,0.01,0.01,0.02,0.04,0.05,0.1,0.13,0.18,0.3,0.34,0.42,0.56,0.53,0.63,0.66,0.69,0.8,0.8,0.85,0.79
478,"puste","word","action_words",0.05,0.05,0.09,0.11,0.18,0.17,0.3,0.31,0.44,0.57,0.65,0.68,0.75,0.69,0.77,0.82,0.87,0.87,0.87,0.92,0.9
479,"tegne","word","action_words",0.02,0.05,0.11,0.18,0.33,0.36,0.55,0.56,0.69,0.7,0.8,0.9,0.84,0.87,0.91,0.94,0.96,0.97,0.96,0.99,0.98
480,"gå","word","action_words",0.08,0.16,0.26,0.24,0.39,0.5,0.66,0.66,0.79,0.81,0.88,0.93,0.88,0.9,0.94,0.97,0.97,0.99,0.97,0.99,0.99
481,"putte","word","action_words",0.02,0.05,0.08,0.08,0.14,0.19,0.28,0.32,0.38,0.46,0.59,0.68,0.64,0.74,0.77,0.79,0.83,0.89,0.87,0.91,0.93
482,"trække","word","action_words",0,0.01,0.01,0,0.02,0.01,0.06,0.04,0.1,0.13,0.23,0.23,0.26,0.42,0.44,0.4,0.55,0.58,0.64,0.69,0.71
483,"havde","word","action_words",0.01,0,0.01,0,0.01,0.01,0.02,0.02,0.06,0.12,0.14,0.15,0.17,0.2,0.29,0.34,0.44,0.52,0.52,0.59,0.62
484,"ride","word","action_words",0.01,0.01,0.02,0.02,0.06,0.08,0.13,0.12,0.24,0.28,0.36,0.45,0.47,0.51,0.57,0.64,0.69,0.76,0.78,0.81,0.87
485,"tænke","word","action_words",0,0.01,0.01,0,0.01,0.01,0.02,0.01,0.05,0.06,0.12,0.14,0.13,0.22,0.28,0.31,0.45,0.53,0.59,0.69,0.67
486,"have","word","action_words",0.01,0.05,0.06,0.03,0.08,0.07,0.16,0.17,0.25,0.34,0.47,0.53,0.54,0.59,0.71,0.63,0.67,0.78,0.76,0.79,0.82
487,"rive i stykker","word","action_words",0.01,0.01,0.02,0.01,0.04,0.02,0.05,0.07,0.11,0.14,0.29,0.27,0.31,0.35,0.45,0.47,0.55,0.68,0.68,0.76,0.75
488,"tørre","word","action_words",0.01,0.02,0.03,0.05,0.08,0.14,0.19,0.26,0.3,0.41,0.5,0.5,0.57,0.67,0.68,0.69,0.73,0.81,0.87,0.83,0.87
489,"hente","word","action_words",0.02,0.03,0.03,0.03,0.08,0.1,0.19,0.23,0.36,0.41,0.6,0.65,0.71,0.78,0.79,0.87,0.87,0.94,0.92,0.94,0.97
490,"rutche","word","action_words",0.01,0.04,0.08,0.13,0.23,0.26,0.38,0.37,0.53,0.59,0.67,0.77,0.77,0.8,0.83,0.85,0.94,0.95,0.89,0.94,0.94
491,"tørre af","word","action_words",0.01,0.02,0.01,0.02,0.05,0.05,0.09,0.12,0.15,0.22,0.31,0.33,0.33,0.46,0.47,0.44,0.64,0.69,0.64,0.7,0.68
492,"hjælpe","word","action_words",0.02,0.02,0.02,0.05,0.14,0.14,0.23,0.29,0.44,0.51,0.7,0.76,0.74,0.81,0.86,0.91,0.92,0.96,0.96,0.96,0.97
493,"rydde op","word","action_words",0.01,0.03,0.03,0.04,0.06,0.11,0.18,0.19,0.29,0.43,0.59,0.63,0.66,0.73,0.79,0.81,0.91,0.91,0.93,0.95,0.96
494,"vaske","word","action_words",0.01,0.03,0.04,0.07,0.14,0.17,0.31,0.36,0.53,0.58,0.7,0.73,0.79,0.82,0.83,0.87,0.91,0.95,0.97,0.96,0.98
495,"holde","word","action_words",0.01,0,0.02,0.04,0.1,0.13,0.26,0.22,0.39,0.35,0.6,0.57,0.63,0.7,0.75,0.79,0.87,0.9,0.86,0.91,0.96
496,"ryste","word","action_words",0.01,0,0.02,0.01,0.03,0.02,0.05,0.08,0.13,0.14,0.2,0.26,0.32,0.35,0.43,0.46,0.57,0.61,0.59,0.66,0.77
497,"vente","word","action_words",0.01,0.01,0.01,0.01,0.03,0.04,0.1,0.09,0.19,0.23,0.34,0.4,0.42,0.53,0.58,0.71,0.77,0.83,0.78,0.86,0.94
498,"holde øje med","word","action_words",0.01,0.01,0.01,0,0,0.01,0.01,0.03,0.02,0.04,0.12,0.11,0.13,0.15,0.22,0.31,0.38,0.46,0.45,0.47,0.55
499,"røre","word","action_words",0.01,0.01,0.03,0.02,0.07,0.06,0.14,0.14,0.22,0.3,0.46,0.49,0.52,0.6,0.66,0.69,0.72,0.78,0.84,0.87,0.86
500,"vise","word","action_words",0.01,0,0.01,0,0.03,0.02,0.07,0.05,0.13,0.17,0.27,0.31,0.31,0.38,0.42,0.53,0.63,0.7,0.73,0.75,0.82
501,"hoppe","word","action_words",0.08,0.11,0.18,0.26,0.39,0.45,0.58,0.59,0.75,0.79,0.84,0.9,0.9,0.93,0.94,0.96,0.98,0.97,0.97,0.98,1
502,"se","word","action_words",0.24,0.35,0.44,0.49,0.53,0.58,0.71,0.66,0.8,0.81,0.88,0.91,0.9,0.9,0.97,0.94,0.97,0.97,0.95,0.96,0.97
503,"vælter","word","action_words",0.01,0.01,0.02,0.03,0.08,0.07,0.15,0.16,0.31,0.3,0.42,0.47,0.54,0.59,0.66,0.72,0.76,0.8,0.75,0.82,0.91
504,"hælde","word","action_words",0.01,0.01,0.02,0,0.06,0.06,0.14,0.09,0.24,0.3,0.48,0.45,0.52,0.58,0.7,0.74,0.74,0.81,0.81,0.86,0.86
505,"sidde","word","action_words",0.02,0.05,0.09,0.11,0.22,0.23,0.4,0.43,0.57,0.6,0.72,0.75,0.79,0.84,0.87,0.87,0.9,0.93,0.92,0.98,0.97
506,"vågne","word","action_words",0.01,0.02,0.01,0.02,0.08,0.06,0.15,0.15,0.33,0.36,0.49,0.56,0.58,0.66,0.73,0.79,0.83,0.9,0.87,0.88,0.9
507,"høre","word","action_words",0.02,0,0.02,0.05,0.07,0.12,0.21,0.22,0.32,0.43,0.55,0.62,0.71,0.73,0.79,0.86,0.87,0.91,0.92,0.98,0.94
508,"sige","word","action_words",0.01,0.01,0.02,0.04,0.04,0.07,0.14,0.12,0.27,0.31,0.44,0.48,0.48,0.57,0.68,0.7,0.76,0.86,0.85,0.92,0.92
509,"ødelægge","word","action_words",0,0.02,0.01,0.02,0.03,0.02,0.08,0.14,0.24,0.29,0.34,0.38,0.49,0.54,0.6,0.72,0.79,0.86,0.81,0.88,0.91
510,"kaste","word","action_words",0.03,0.03,0.04,0.05,0.12,0.13,0.23,0.33,0.37,0.5,0.59,0.63,0.68,0.7,0.75,0.8,0.84,0.91,0.87,0.94,0.93
511,"skrive","word","action_words",0,0,0.02,0,0.03,0.04,0.08,0.11,0.19,0.19,0.3,0.31,0.35,0.46,0.49,0.55,0.64,0.73,0.7,0.8,0.83
512,"ønske","word","action_words",0,0,0.01,0,0.01,0,0.02,0.01,0.06,0.04,0.11,0.14,0.11,0.24,0.32,0.38,0.52,0.58,0.63,0.71,0.87
513,"kigge","word","action_words",0.01,0.02,0.04,0.06,0.08,0.12,0.15,0.18,0.26,0.33,0.47,0.5,0.53,0.59,0.63,0.72,0.74,0.82,0.78,0.89,0.9
514,"skubbe","word","action_words",0.01,0,0.02,0.02,0.07,0.09,0.16,0.16,0.24,0.33,0.49,0.53,0.55,0.65,0.75,0.7,0.71,0.84,0.8,0.87,0.92
515,"åbne","word","action_words",0.02,0.03,0.06,0.07,0.2,0.16,0.35,0.32,0.44,0.47,0.66,0.7,0.74,0.76,0.81,0.82,0.85,0.87,0.88,0.88,0.96
516,"kilde","word","action_words",0.04,0.09,0.13,0.11,0.2,0.23,0.37,0.33,0.49,0.56,0.69,0.68,0.73,0.79,0.78,0.85,0.86,0.91,0.89,0.95,0.95
517,"skynde sig","word","action_words",0.01,0.01,0.01,0.02,0.03,0.03,0.03,0.08,0.18,0.18,0.33,0.34,0.39,0.52,0.55,0.61,0.67,0.77,0.77,0.76,0.85
518,"klappe","word","action_words",0.05,0.1,0.12,0.14,0.24,0.31,0.46,0.46,0.54,0.63,0.79,0.79,0.81,0.82,0.86,0.93,0.94,0.95,0.94,0.97,0.97
519,"skære","word","action_words",0,0.01,0.01,0,0.02,0.04,0.07,0.12,0.22,0.24,0.35,0.38,0.42,0.52,0.53,0.57,0.62,0.74,0.77,0.79,0.84
520,"bange","word","descriptive_words",0.02,0.02,0.06,0.06,0.15,0.15,0.28,0.34,0.53,0.53,0.7,0.76,0.79,0.83,0.88,0.88,0.96,0.95,0.95,0.96,0.98
521,"hård","word","descriptive_words",0.01,0.01,0.01,0.01,0.02,0.05,0.08,0.06,0.14,0.2,0.26,0.3,0.33,0.42,0.45,0.54,0.57,0.65,0.72,0.72,0.79
522,"stakkels","word","descriptive_words",0,0,0,0,0,0,0,0.01,0.03,0.03,0.05,0.07,0.06,0.09,0.12,0.12,0.19,0.28,0.29,0.37,0.34
523,"bedre","word","descriptive_words",0,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.12,0.15,0.25,0.27,0.27,0.35,0.38,0.42,0.51,0.52,0.59,0.65,0.66
524,"i stykker","word","descriptive_words",0.02,0.02,0.07,0.08,0.17,0.23,0.35,0.41,0.5,0.6,0.77,0.74,0.78,0.79,0.86,0.89,0.91,0.92,0.91,0.94,0.94
525,"stille","word","descriptive_words",0.01,0.01,0.01,0.03,0.06,0.07,0.16,0.23,0.24,0.32,0.51,0.48,0.55,0.62,0.69,0.78,0.79,0.81,0.81,0.85,0.9
526,"beskidt","word","descriptive_words",0.01,0.02,0.06,0.1,0.15,0.27,0.37,0.36,0.51,0.57,0.77,0.72,0.81,0.81,0.85,0.89,0.86,0.93,0.92,0.96,0.96
527,"ked af det","word","descriptive_words",0.02,0.01,0.05,0.04,0.09,0.12,0.23,0.29,0.44,0.52,0.65,0.7,0.67,0.81,0.88,0.88,0.93,0.97,0.92,0.98,0.98
528,"stor","word","descriptive_words",0.02,0.07,0.12,0.14,0.27,0.32,0.52,0.46,0.64,0.72,0.75,0.82,0.82,0.86,0.89,0.9,0.94,0.92,0.93,0.95,0.94
529,"blæser","word","descriptive_words",0.01,0.01,0.06,0.04,0.1,0.14,0.22,0.28,0.4,0.43,0.61,0.66,0.59,0.74,0.72,0.79,0.86,0.89,0.84,0.94,0.93
530,"klistret","word","descriptive_words",0.01,0.01,0.02,0,0.02,0.02,0.04,0.06,0.12,0.14,0.23,0.26,0.27,0.26,0.4,0.49,0.51,0.54,0.58,0.53,0.65
531,"sulten","word","descriptive_words",0.04,0.03,0.07,0.1,0.12,0.17,0.3,0.32,0.42,0.54,0.64,0.66,0.75,0.78,0.87,0.9,0.97,0.95,0.95,0.96,0.98
532,"blød","word","descriptive_words",0.01,0.02,0.04,0.04,0.07,0.09,0.17,0.17,0.25,0.36,0.47,0.47,0.57,0.64,0.64,0.71,0.69,0.79,0.74,0.84,0.87
533,"kold","word","descriptive_words",0.02,0.04,0.09,0.1,0.18,0.28,0.46,0.42,0.61,0.65,0.79,0.77,0.81,0.84,0.86,0.89,0.94,0.93,0.96,0.96,0.99
534,"sur","word","descriptive_words",0.02,0.05,0.07,0.06,0.15,0.17,0.34,0.35,0.45,0.54,0.71,0.71,0.69,0.8,0.82,0.86,0.92,0.95,0.93,0.95,0.98
535,"blå","word","descriptive_words",0.02,0.01,0.05,0.03,0.1,0.17,0.28,0.27,0.4,0.55,0.6,0.61,0.63,0.76,0.76,0.84,0.88,0.91,0.94,0.9,0.97
536,"køn","word","descriptive_words",0,0,0.01,0,0,0.01,0.01,0.03,0.05,0.02,0.07,0.07,0.07,0.09,0.12,0.14,0.21,0.25,0.27,0.35,0.35
537,"syg","word","descriptive_words",0.01,0.02,0.03,0.02,0.05,0.08,0.15,0.16,0.28,0.31,0.47,0.57,0.6,0.75,0.72,0.79,0.9,0.89,0.9,0.91,0.94
538,"brun","word","descriptive_words",0.01,0,0.01,0,0.03,0.03,0.08,0.06,0.12,0.2,0.32,0.28,0.3,0.45,0.48,0.46,0.61,0.66,0.69,0.73,0.78
539,"lang","word","descriptive_words",0.01,0,0.01,0,0.02,0.04,0.07,0.07,0.12,0.24,0.24,0.3,0.35,0.5,0.45,0.5,0.67,0.72,0.74,0.74,0.82
540,"sød","word","descriptive_words",0.03,0.05,0.06,0.06,0.17,0.24,0.3,0.36,0.48,0.54,0.64,0.69,0.77,0.79,0.85,0.84,0.87,0.91,0.94,0.96,0.94
541,"fin","word","descriptive_words",0.03,0.1,0.16,0.14,0.26,0.3,0.43,0.48,0.56,0.62,0.69,0.78,0.74,0.78,0.86,0.84,0.86,0.85,0.92,0.94,0.95
542,"langsom","word","descriptive_words",0.01,0,0.01,0,0.01,0.02,0.01,0.01,0.06,0.06,0.1,0.13,0.11,0.22,0.25,0.34,0.43,0.48,0.5,0.57,0.59
543,"søvnig","word","descriptive_words",0.02,0.01,0.02,0.03,0.06,0.08,0.11,0.14,0.2,0.25,0.34,0.37,0.35,0.46,0.55,0.53,0.62,0.64,0.61,0.73,0.72
544,"forsigtig","word","descriptive_words",0.01,0.03,0.02,0.01,0.06,0.06,0.09,0.11,0.17,0.15,0.37,0.31,0.3,0.41,0.42,0.45,0.55,0.64,0.62,0.66,0.67
545,"lille","word","descriptive_words",0.02,0.02,0.08,0.07,0.14,0.2,0.32,0.36,0.44,0.54,0.67,0.76,0.77,0.83,0.86,0.93,0.92,0.95,0.92,0.96,0.96
546,"sidst","word","descriptive_words",0,0,0.01,0,0.01,0.01,0.02,0.02,0.06,0.1,0.13,0.15,0.18,0.23,0.25,0.31,0.48,0.47,0.57,0.58,0.61
547,"forskrækket","word","descriptive_words",0.01,0.01,0.01,0.01,0.01,0.03,0.06,0.05,0.14,0.2,0.32,0.3,0.33,0.44,0.5,0.53,0.62,0.7,0.64,0.77,0.76
548,"mørk","word","descriptive_words",0.01,0,0.01,0,0.01,0.04,0.06,0.05,0.14,0.14,0.23,0.27,0.33,0.41,0.42,0.5,0.62,0.68,0.71,0.72,0.75
549,"tom","word","descriptive_words",0.02,0.06,0.07,0.12,0.15,0.22,0.37,0.32,0.41,0.47,0.63,0.69,0.66,0.76,0.79,0.79,0.8,0.83,0.87,0.9,0.88
550,"fræk","word","descriptive_words",0.01,0.02,0.05,0.03,0.09,0.12,0.21,0.24,0.3,0.36,0.46,0.51,0.55,0.57,0.64,0.71,0.7,0.72,0.79,0.84,0.87
551,"ny","word","descriptive_words",0.01,0.01,0.02,0.01,0.05,0.1,0.21,0.17,0.31,0.35,0.51,0.52,0.57,0.63,0.74,0.76,0.82,0.79,0.88,0.93,0.93
552,"træt","word","descriptive_words",0.02,0.05,0.06,0.09,0.14,0.18,0.27,0.32,0.44,0.53,0.67,0.66,0.72,0.77,0.8,0.84,0.89,0.95,0.94,0.97,0.98
553,"fuld","word","descriptive_words",0,0.01,0,0.02,0.03,0.05,0.08,0.07,0.17,0.18,0.28,0.27,0.28,0.34,0.35,0.38,0.42,0.49,0.56,0.57,0.63
554,"(gør) ondt","word","descriptive_words",0.04,0.03,0.08,0.11,0.2,0.18,0.34,0.42,0.6,0.62,0.78,0.78,0.78,0.8,0.87,0.89,0.95,0.95,0.97,0.99,0.95
555,"tung","word","descriptive_words",0.01,0.01,0.04,0.05,0.08,0.09,0.21,0.22,0.35,0.4,0.57,0.62,0.65,0.75,0.75,0.76,0.8,0.85,0.83,0.91,0.93
556,"først","word","descriptive_words",0.01,0.01,0.02,0.01,0.04,0.03,0.08,0.08,0.2,0.24,0.34,0.4,0.39,0.52,0.57,0.64,0.67,0.75,0.79,0.82,0.85
557,"orange","word","descriptive_words",0.01,0,0.02,0,0.02,0.04,0.07,0.09,0.13,0.22,0.3,0.27,0.34,0.42,0.44,0.5,0.56,0.68,0.66,0.79,0.77
558,"tør","word","descriptive_words",0.01,0,0.01,0.01,0.02,0.04,0.06,0.05,0.1,0.16,0.23,0.27,0.28,0.37,0.42,0.46,0.57,0.56,0.64,0.72,0.73
559,"gammel","word","descriptive_words",0,0.01,0.02,0,0.04,0.05,0.09,0.11,0.19,0.24,0.4,0.4,0.42,0.53,0.65,0.71,0.72,0.8,0.76,0.83,0.93
560,"pæn","word","descriptive_words",0.01,0,0.01,0.02,0.02,0.03,0.06,0.08,0.15,0.14,0.25,0.26,0.31,0.32,0.35,0.42,0.5,0.58,0.59,0.64,0.71
561,"tørstig","word","descriptive_words",0.08,0.07,0.12,0.13,0.26,0.33,0.43,0.43,0.58,0.65,0.79,0.78,0.82,0.86,0.9,0.87,0.96,0.92,0.97,0.96,0.95
562,"glad","word","descriptive_words",0.02,0.02,0.03,0.03,0.1,0.12,0.24,0.26,0.38,0.42,0.57,0.61,0.64,0.74,0.78,0.79,0.86,0.91,0.87,0.9,0.95
563,"rar","word","descriptive_words",0.01,0,0.01,0,0.02,0.02,0.03,0.02,0.06,0.07,0.14,0.21,0.14,0.17,0.26,0.27,0.35,0.42,0.47,0.58,0.52
564,"ulækker","word","descriptive_words",0.02,0.01,0.05,0.05,0.07,0.08,0.17,0.21,0.31,0.41,0.47,0.51,0.62,0.66,0.72,0.68,0.76,0.82,0.87,0.84,0.88
565,"god","word","descriptive_words",0.02,0.01,0.06,0.03,0.08,0.08,0.18,0.13,0.23,0.29,0.4,0.38,0.4,0.49,0.55,0.64,0.64,0.7,0.66,0.8,0.82
566,"ren","word","descriptive_words",0.01,0.01,0.02,0,0.04,0.06,0.08,0.09,0.14,0.25,0.33,0.4,0.41,0.48,0.57,0.62,0.69,0.66,0.74,0.81,0.87
567,"varm","word","descriptive_words",0.09,0.1,0.18,0.29,0.31,0.39,0.53,0.56,0.67,0.65,0.82,0.88,0.84,0.87,0.9,0.91,0.9,0.95,0.96,0.96,0.96
568,"grøn","word","descriptive_words",0.03,0.01,0.04,0.02,0.1,0.13,0.23,0.26,0.38,0.49,0.59,0.55,0.57,0.71,0.72,0.78,0.83,0.93,0.9,0.88,0.94
569,"rød","word","descriptive_words",0.02,0.02,0.04,0.04,0.11,0.14,0.26,0.32,0.41,0.55,0.59,0.65,0.62,0.74,0.76,0.81,0.89,0.9,0.91,0.92,0.95
570,"venlig","word","descriptive_words",0,0,0.01,0,0,0,0.01,0,0.04,0.02,0.04,0.05,0.06,0.09,0.15,0.17,0.22,0.24,0.3,0.35,0.3
571,"gul","word","descriptive_words",0.03,0.02,0.05,0.04,0.12,0.19,0.25,0.32,0.44,0.57,0.63,0.65,0.62,0.75,0.8,0.82,0.87,0.91,0.95,0.88,0.94
572,"sidde fast","word","descriptive_words",0.01,0.01,0.04,0.05,0.1,0.11,0.27,0.29,0.38,0.45,0.6,0.65,0.63,0.74,0.8,0.82,0.87,0.91,0.82,0.96,0.9
573,"vred","word","descriptive_words",0.01,0,0.01,0.01,0.01,0.03,0.04,0.03,0.08,0.15,0.24,0.22,0.28,0.36,0.39,0.38,0.49,0.56,0.57,0.67,0.61
574,"hurtig","word","descriptive_words",0.01,0.01,0.01,0.02,0.03,0.05,0.09,0.11,0.19,0.29,0.39,0.44,0.45,0.52,0.55,0.66,0.77,0.82,0.81,0.84,0.85
575,"slem","word","descriptive_words",0,0.01,0.01,0,0.01,0.03,0.03,0.05,0.08,0.14,0.13,0.14,0.19,0.24,0.23,0.3,0.33,0.42,0.43,0.46,0.49
