"num_item_id","definition","type","category","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
383,"怕","word","descriptive_words",0.04,0.15,0.14,0.15,0.23,0.26,0.24,0.24,0.38,0.4,0.33,0.48,0.44,0.54,0.57
384,"嬲","word","descriptive_words",0,0.02,0.02,0.03,0.1,0.12,0.13,0.2,0.29,0.34,0.49,0.44,0.58,0.73,0.68
385,"開心","word","descriptive_words",0,0,0.03,0.03,0.05,0.11,0.19,0.28,0.4,0.4,0.51,0.52,0.74,0.72,0.68
386,"傷心","word","descriptive_words",0,0,0,0,0,0.03,0.03,0.03,0.06,0,0.06,0.08,0.08,0.18,0.18
387,"舒服","word","descriptive_words",0,0.02,0.08,0.09,0.12,0.25,0.22,0.34,0.43,0.57,0.6,0.56,0.79,0.8,0.75
388,"污糟/邋遢*","word","descriptive_words",0.09,0.16,0.23,0.27,0.47,0.42,0.6,0.64,0.65,0.74,0.73,0.87,0.91,0.87,0.88
389,"乾淨","word","descriptive_words",0,0.02,0.02,0.05,0.08,0.07,0.14,0.2,0.22,0.34,0.46,0.52,0.64,0.73,0.66
390,"痛","word","descriptive_words",0.07,0.25,0.32,0.29,0.51,0.54,0.57,0.61,0.68,0.94,0.84,0.95,0.92,0.96,0.94
391,"痕","word","descriptive_words",0,0.07,0.12,0.12,0.27,0.24,0.3,0.45,0.56,0.68,0.67,0.87,0.74,0.86,0.82
392,"病","word","descriptive_words",0,0.02,0,0.03,0.03,0.08,0.17,0.22,0.24,0.34,0.37,0.44,0.62,0.59,0.62
393,"攰","word","descriptive_words",0,0.02,0.02,0.02,0.04,0.06,0.1,0.19,0.22,0.34,0.37,0.39,0.53,0.65,0.68
394,"眼瞓","word","descriptive_words",0,0.02,0.03,0.05,0.11,0.18,0.17,0.24,0.38,0.46,0.54,0.53,0.68,0.77,0.66
395,"瞓(咗)","word","descriptive_words",0,0.03,0.03,0.06,0.21,0.18,0.25,0.43,0.53,0.68,0.67,0.65,0.79,0.9,0.79
396,"醒(咗)","word","descriptive_words",0,0,0,0.02,0.12,0.08,0.14,0.27,0.41,0.43,0.51,0.65,0.68,0.8,0.76
397,"爛(咗)","word","descriptive_words",0.02,0.02,0.11,0.12,0.33,0.26,0.38,0.53,0.62,0.8,0.7,0.81,0.83,0.92,0.87
398,"壞(咗)","word","descriptive_words",0,0,0,0.06,0.08,0.12,0.22,0.23,0.35,0.48,0.48,0.5,0.61,0.75,0.72
399,"完(咗)","word","descriptive_words",0.02,0,0.02,0.05,0.07,0.11,0.14,0.16,0.28,0.32,0.31,0.37,0.41,0.54,0.5
400,"快","word","descriptive_words",0,0,0.11,0.11,0.26,0.28,0.33,0.42,0.57,0.65,0.61,0.76,0.83,0.82,0.87
401,"慢","word","descriptive_words",0,0,0,0.03,0.05,0,0.13,0.19,0.28,0.28,0.36,0.42,0.58,0.59,0.68
402,"多","word","descriptive_words",0.02,0.03,0.06,0.09,0.14,0.18,0.3,0.28,0.47,0.49,0.61,0.73,0.79,0.86,0.76
403,"少","word","descriptive_words",0,0,0.03,0,0.05,0.01,0.13,0.19,0.37,0.22,0.37,0.5,0.59,0.61,0.66
404,"高","word","descriptive_words",0,0.02,0.06,0.12,0.21,0.15,0.22,0.39,0.41,0.37,0.49,0.68,0.68,0.77,0.75
405,"低","word","descriptive_words",0,0.02,0,0,0.03,0.01,0.05,0.12,0.21,0.12,0.19,0.24,0.38,0.41,0.47
406,"矮","word","descriptive_words",0,0,0.02,0.02,0.01,0.03,0.05,0.07,0.1,0.09,0.1,0.15,0.26,0.3,0.35
407,"長","word","descriptive_words",0,0,0,0.03,0.05,0.06,0.14,0.14,0.22,0.29,0.34,0.52,0.44,0.65,0.62
408,"短","word","descriptive_words",0,0,0,0,0.01,0,0.06,0.07,0.15,0.15,0.18,0.24,0.24,0.41,0.4
409,"重","word","descriptive_words",0,0,0,0.08,0.18,0.22,0.17,0.26,0.4,0.55,0.58,0.73,0.71,0.79,0.78
410,"輕","word","descriptive_words",0,0,0,0,0.03,0,0.05,0.07,0.1,0.11,0.15,0.19,0.27,0.37,0.29
411,"大","word","descriptive_words",0.04,0.07,0.08,0.11,0.16,0.17,0.3,0.36,0.49,0.55,0.6,0.76,0.8,0.92,0.78
412,"細","word","descriptive_words",0.02,0.02,0.03,0.08,0.08,0.11,0.17,0.18,0.31,0.4,0.45,0.63,0.65,0.77,0.75
413,"夠","word","descriptive_words",0.02,0.02,0.02,0.05,0.14,0.12,0.21,0.24,0.32,0.31,0.48,0.61,0.65,0.73,0.66
414,"空","word","descriptive_words",0,0,0,0,0,0.01,0.05,0.07,0.06,0.08,0.04,0.15,0.15,0.23,0.22
415,"滿","word","descriptive_words",0,0.03,0,0.02,0.04,0.08,0.13,0.12,0.19,0.25,0.31,0.32,0.41,0.54,0.5
416,"光","word","descriptive_words",0,0.07,0.09,0.12,0.23,0.14,0.24,0.27,0.4,0.52,0.6,0.74,0.62,0.8,0.76
417,"黑孖孖*","word","descriptive_words",0,0.15,0.14,0.26,0.33,0.38,0.38,0.51,0.53,0.69,0.7,0.76,0.85,0.89,0.9
418,"曬","word","descriptive_words",0,0.05,0.05,0.08,0.14,0.17,0.22,0.32,0.43,0.55,0.61,0.66,0.7,0.72,0.75
419,"惡","word","descriptive_words",0,0.02,0,0,0.05,0.03,0.19,0.07,0.19,0.23,0.3,0.23,0.47,0.59,0.5
420,"嘈","word","descriptive_words",0,0.02,0.03,0.06,0.08,0.14,0.22,0.3,0.32,0.37,0.42,0.53,0.65,0.79,0.87
421,"小心","word","descriptive_words",0,0.03,0.02,0.03,0.08,0.08,0.13,0.22,0.37,0.45,0.46,0.56,0.56,0.7,0.68
422,"論盡","word","descriptive_words",0,0,0,0.03,0.01,0,0.05,0.11,0.12,0.17,0.16,0.19,0.23,0.28,0.26
423,"慘","word","descriptive_words",0,0,0,0.02,0.04,0.01,0.14,0.09,0.09,0.14,0.15,0.13,0.3,0.32,0.38
424,"可憐","word","descriptive_words",0,0,0,0,0,0.01,0.02,0.01,0.04,0.02,0.1,0.03,0.09,0.18,0.13
425,"黑","word","descriptive_words",0,0.02,0.02,0.05,0.12,0.03,0.16,0.15,0.26,0.32,0.37,0.39,0.44,0.66,0.62
426,"白","word","descriptive_words",0.02,0,0,0.06,0.11,0.06,0.16,0.18,0.25,0.31,0.36,0.39,0.47,0.66,0.63
427,"橙(色)","word","descriptive_words",0,0.02,0.02,0.09,0.14,0.08,0.17,0.19,0.31,0.29,0.43,0.37,0.47,0.63,0.62
428,"紅","word","descriptive_words",0,0,0.05,0.09,0.16,0.11,0.21,0.26,0.46,0.52,0.48,0.58,0.7,0.8,0.75
429,"綠","word","descriptive_words",0,0,0.03,0.05,0.1,0.11,0.16,0.18,0.32,0.35,0.37,0.44,0.47,0.65,0.53
430,"黃","word","descriptive_words",0,0,0.03,0.03,0.12,0.08,0.17,0.23,0.29,0.35,0.43,0.42,0.53,0.68,0.65
431,"藍","word","descriptive_words",0.02,0,0.02,0.03,0.11,0.1,0.14,0.2,0.26,0.35,0.42,0.4,0.41,0.63,0.6
432,"灰","word","descriptive_words",0,0,0,0,0.01,0,0,0.01,0,0.05,0.09,0.05,0.06,0.1,0.13
433,"啡","word","descriptive_words",0,0,0,0,0,0,0.02,0.03,0.06,0.05,0.06,0.1,0.15,0.18,0.21
434,"貓","word","animals",0.38,0.54,0.53,0.56,0.77,0.68,0.71,0.82,0.81,0.91,0.82,0.97,0.94,0.97,0.93
435,"狗","word","animals",0.42,0.51,0.74,0.68,0.81,0.75,0.78,0.78,0.9,0.91,0.9,0.94,0.98,0.97,0.96
436,"雀","word","animals",0.11,0.3,0.38,0.35,0.49,0.62,0.62,0.66,0.68,0.83,0.7,0.87,0.86,0.89,0.9
437,"雞","word","animals",0.02,0.31,0.29,0.36,0.44,0.51,0.48,0.64,0.6,0.77,0.67,0.81,0.88,0.89,0.87
438,"鴨","word","animals",0.07,0.18,0.24,0.29,0.29,0.31,0.46,0.49,0.5,0.57,0.49,0.61,0.53,0.79,0.66
439,"(白)鴿","word","animals",0,0.02,0,0.05,0.04,0.04,0.1,0.08,0.1,0.05,0.13,0.06,0.17,0.24,0.18
440,"鵝","word","animals",0,0.02,0.02,0.03,0.05,0,0.13,0.07,0.07,0.08,0.1,0.15,0.15,0.14,0.15
441,"企鵝","word","animals",0,0,0.02,0.05,0,0.01,0.11,0.09,0.04,0.09,0.15,0.16,0.18,0.27,0.28
442,"貓頭鷹","word","animals",0,0,0.02,0.03,0.01,0,0.03,0.04,0.09,0.06,0.1,0.13,0.09,0.2,0.24
443,"魚","word","animals",0.33,0.48,0.67,0.61,0.71,0.74,0.81,0.84,0.9,0.97,0.88,0.97,0.98,0.99,1
444,"海豚","word","animals",0,0,0.02,0.03,0.03,0.03,0.03,0.07,0.06,0.09,0.12,0.18,0.29,0.31,0.21
445,"(烏)龜","word","animals",0,0.11,0.11,0.15,0.22,0.25,0.29,0.36,0.38,0.6,0.6,0.77,0.74,0.79,0.84
446,"青蛙","word","animals",0,0.03,0.06,0.05,0.04,0.08,0.17,0.24,0.29,0.34,0.37,0.45,0.39,0.56,0.63
447,"蛇","word","animals",0,0.05,0.06,0.08,0.1,0.14,0.17,0.23,0.22,0.34,0.34,0.55,0.53,0.54,0.6
448,"鱷魚","word","animals",0,0,0.02,0.03,0,0.01,0.05,0.04,0.15,0.09,0.12,0.24,0.27,0.37,0.25
449,"豬","word","animals",0.02,0.16,0.17,0.24,0.33,0.31,0.46,0.41,0.51,0.62,0.64,0.65,0.79,0.8,0.76
450,"牛","word","animals",0.04,0.07,0.14,0.14,0.19,0.28,0.37,0.47,0.44,0.54,0.49,0.61,0.62,0.72,0.72
451,"羊","word","animals",0,0.03,0.09,0.06,0.1,0.08,0.22,0.27,0.31,0.29,0.39,0.45,0.47,0.56,0.53
452,"馬","word","animals",0.07,0.15,0.27,0.29,0.38,0.4,0.57,0.58,0.63,0.69,0.67,0.92,0.8,0.92,0.9
453,"斑馬","word","animals",0,0,0.02,0.02,0.01,0.03,0.06,0.12,0.13,0.14,0.16,0.19,0.21,0.28,0.32
454,"熊仔/啤啤","word","animals",0.07,0.23,0.21,0.24,0.38,0.31,0.48,0.45,0.66,0.62,0.72,0.74,0.82,0.86,0.85
455,"熊貓","word","animals",0,0.02,0.03,0.03,0.03,0.06,0.13,0.2,0.24,0.32,0.28,0.39,0.45,0.44,0.5
456,"大笨象","word","animals",0,0.1,0.06,0.11,0.14,0.14,0.24,0.32,0.38,0.62,0.55,0.65,0.64,0.8,0.71
457,"獅子","word","animals",0,0.05,0.08,0.08,0.08,0.1,0.17,0.24,0.31,0.28,0.45,0.44,0.42,0.63,0.6
458,"老虎","word","animals",0,0.08,0.08,0.08,0.11,0.14,0.16,0.27,0.29,0.31,0.36,0.5,0.44,0.63,0.65
459,"狼","word","animals",0,0,0.03,0,0.01,0,0,0.05,0.09,0.06,0.13,0.15,0.14,0.15,0.18
460,"鹿","word","animals",0,0.02,0.02,0.05,0.04,0.03,0.1,0.07,0.1,0.06,0.13,0.16,0.17,0.3,0.22
461,"長頸鹿","word","animals",0,0.03,0.02,0.03,0.01,0.07,0.14,0.22,0.26,0.34,0.28,0.37,0.52,0.48,0.46
462,"馬騮","word","animals",0,0.08,0.06,0.05,0.1,0.18,0.21,0.34,0.37,0.52,0.48,0.68,0.65,0.73,0.75
463,"猩猩","word","animals",0.02,0.03,0.02,0,0.01,0.07,0.1,0.11,0.19,0.18,0.19,0.18,0.24,0.23,0.26
464,"白兔/兔仔","word","animals",0.02,0.11,0.15,0.12,0.26,0.31,0.35,0.47,0.43,0.6,0.69,0.73,0.76,0.85,0.81
465,"老鼠","word","animals",0,0.03,0.14,0.09,0.16,0.15,0.24,0.36,0.43,0.52,0.49,0.58,0.68,0.7,0.69
466,"蟲蟲","word","animals",0.04,0.08,0.18,0.24,0.3,0.31,0.38,0.46,0.47,0.65,0.52,0.76,0.65,0.76,0.74
467,"蝴蝶","word","animals",0,0.05,0.06,0.06,0.15,0.17,0.17,0.32,0.44,0.42,0.42,0.61,0.56,0.68,0.65
468,"蜜蜂","word","animals",0,0.02,0.02,0.02,0.05,0.07,0.13,0.15,0.19,0.31,0.18,0.39,0.35,0.46,0.46
469,"蜻蜓","word","animals",0,0.03,0,0,0.01,0,0.02,0.08,0.07,0.03,0.07,0.05,0.12,0.1,0.15
470,"蚊","word","animals",0,0.15,0.15,0.18,0.26,0.26,0.35,0.47,0.46,0.57,0.6,0.76,0.71,0.82,0.78
471,"烏蠅","word","animals",0,0,0,0,0.03,0,0.08,0.12,0.15,0.22,0.15,0.27,0.27,0.41,0.41
472,"(螞)蟻","word","animals",0.02,0.07,0.06,0.11,0.11,0.17,0.25,0.26,0.32,0.4,0.45,0.69,0.56,0.65,0.65
473,"曱甴","word","animals",0,0.07,0.02,0.03,0.1,0.15,0.22,0.3,0.25,0.38,0.37,0.53,0.61,0.72,0.6
474,"蝸牛","word","animals",0,0,0.02,0.03,0.01,0.03,0.06,0.04,0.13,0.09,0.07,0.11,0.09,0.21,0.19
475,"恐龍","word","animals",0,0.03,0.03,0.05,0.04,0.06,0.13,0.18,0.15,0.31,0.31,0.32,0.33,0.55,0.5
476,"龍","word","animals",0,0,0.03,0.05,0.03,0.04,0.08,0.08,0.09,0.17,0.1,0.08,0.18,0.18,0.19
477,"動物","word","animals",0,0.03,0.02,0,0,0.01,0.06,0.11,0.13,0.18,0.22,0.16,0.29,0.38,0.44
478,"車","word","vehicles",0.49,0.48,0.71,0.67,0.88,0.81,0.86,0.96,0.97,0.97,0.97,0.98,1,0.99,0.97
479,"飛機","word","vehicles",0,0.11,0.15,0.12,0.32,0.35,0.4,0.57,0.59,0.78,0.69,0.85,0.83,0.94,0.87
480,"直升機","word","vehicles",0,0,0,0.02,0,0.03,0.1,0.07,0.18,0.15,0.21,0.16,0.26,0.24,0.25
481,"船","word","vehicles",0.02,0.13,0.15,0.2,0.27,0.42,0.51,0.61,0.62,0.74,0.72,0.82,0.85,0.9,0.85
482,"單車","word","vehicles",0.02,0.02,0.08,0.12,0.16,0.24,0.29,0.41,0.51,0.62,0.6,0.81,0.79,0.83,0.78
483,"電單車","word","vehicles",0,0.02,0.03,0.08,0.05,0.06,0.13,0.26,0.24,0.29,0.43,0.39,0.53,0.56,0.53
484,"私家車","word","vehicles",0,0,0,0,0.05,0.07,0.11,0.15,0.24,0.22,0.31,0.19,0.35,0.46,0.41
485,"貨車","word","vehicles",0,0.02,0.02,0.03,0.01,0.06,0.08,0.15,0.26,0.25,0.28,0.34,0.32,0.42,0.49
486,"巴士","word","vehicles",0.11,0.13,0.21,0.29,0.41,0.42,0.46,0.55,0.74,0.82,0.79,0.87,0.82,0.92,0.96
487,"小巴/Van仔","word","vehicles",0,0,0.06,0,0.05,0.12,0.14,0.28,0.35,0.48,0.37,0.45,0.58,0.65,0.63
488,"的士","word","vehicles",0.04,0.1,0.15,0.17,0.36,0.33,0.35,0.5,0.57,0.75,0.67,0.87,0.76,0.93,0.84
489,"地鐵","word","vehicles",0,0.02,0.03,0.05,0.07,0.18,0.13,0.24,0.34,0.51,0.42,0.4,0.53,0.59,0.66
490,"輕鐵","word","vehicles",0,0,0,0,0.01,0.01,0.05,0.03,0.01,0.02,0.07,0.05,0,0.1,0.1
491,"火車","word","vehicles",0,0.05,0.05,0.05,0.12,0.17,0.19,0.24,0.49,0.51,0.55,0.58,0.64,0.72,0.65
492,"電車/叮叮","word","vehicles",0,0,0.05,0.02,0.11,0.04,0.03,0.09,0.19,0.26,0.25,0.19,0.2,0.38,0.34
493,"Bi Boo車","word","vehicles",0.02,0.05,0.06,0.06,0.04,0.12,0.21,0.22,0.22,0.29,0.31,0.5,0.41,0.46,0.4
494,"救傷車","word","vehicles",0,0,0,0.02,0,0.03,0.03,0.01,0.12,0.11,0.16,0.11,0.18,0.34,0.29
495,"消防車/火燭車","word","vehicles",0,0,0,0.02,0,0.03,0.08,0.16,0.21,0.15,0.22,0.26,0.27,0.37,0.43
496,"杯","word","household",0.07,0.2,0.36,0.36,0.58,0.64,0.68,0.69,0.79,0.91,0.87,0.94,0.94,0.97,0.96
497,"碗","word","household",0.02,0.05,0.18,0.11,0.36,0.33,0.4,0.49,0.62,0.77,0.66,0.74,0.85,0.9,0.9
498,"碟","word","household",0.02,0.02,0.05,0.06,0.19,0.15,0.22,0.31,0.44,0.45,0.49,0.69,0.65,0.7,0.75
499,"樽","word","household",0,0.03,0.11,0.14,0.23,0.28,0.29,0.41,0.43,0.57,0.63,0.74,0.76,0.79,0.74
500,"奶嘴","word","household",0.2,0.2,0.2,0.15,0.23,0.39,0.29,0.41,0.35,0.49,0.48,0.66,0.62,0.66,0.57
501,"(匙)羹","word","household",0.02,0.11,0.29,0.27,0.41,0.5,0.56,0.59,0.68,0.85,0.7,0.85,0.88,0.92,0.91
502,"筷子","word","household",0,0.03,0.14,0.14,0.18,0.32,0.25,0.46,0.51,0.69,0.6,0.69,0.82,0.87,0.84
503,"叉","word","household",0,0.05,0.11,0.17,0.23,0.29,0.37,0.38,0.46,0.66,0.6,0.63,0.76,0.8,0.81
504,"刀","word","household",0,0.07,0.11,0.11,0.18,0.33,0.29,0.36,0.5,0.57,0.54,0.68,0.79,0.77,0.82
505,"煲","word","household",0,0.03,0.06,0.06,0.1,0.14,0.17,0.2,0.22,0.38,0.37,0.42,0.47,0.48,0.56
506,"(電)飯煲","word","household",0,0,0,0,0.05,0.06,0.06,0.11,0.1,0.15,0.21,0.23,0.32,0.31,0.32
507,"鑊","word","household",0,0,0,0,0.03,0.03,0.06,0.09,0.1,0.12,0.1,0.1,0.15,0.25,0.18
508,"水壺/茶壺","word","household",0,0,0.02,0.02,0.05,0.08,0.11,0.19,0.25,0.25,0.31,0.4,0.52,0.55,0.53
509,"燈","word","household",0.18,0.36,0.41,0.35,0.51,0.56,0.62,0.68,0.74,0.88,0.84,0.95,0.88,0.94,0.94
510,"電話","word","household",0.11,0.23,0.27,0.24,0.38,0.56,0.51,0.69,0.65,0.85,0.79,0.92,0.92,0.97,0.91
511,"(手)表","word","household",0.02,0.18,0.24,0.27,0.4,0.44,0.57,0.61,0.65,0.85,0.7,0.89,0.83,0.92,0.9
512,"鐘","word","household",0,0.07,0.08,0.09,0.15,0.18,0.24,0.31,0.44,0.46,0.51,0.58,0.5,0.7,0.62
513,"(影)相機","word","household",0,0.05,0,0,0.07,0.1,0.29,0.26,0.29,0.37,0.4,0.55,0.62,0.72,0.66
514,"電池/電芯","word","household",0,0.03,0.02,0.08,0.03,0.11,0.3,0.2,0.25,0.46,0.4,0.53,0.59,0.62,0.63
515,"收音機","word","household",0,0.03,0,0.02,0.03,0.03,0.08,0.2,0.07,0.18,0.22,0.27,0.35,0.45,0.41
516,"CD/VCD/DVD","word","household",0,0,0.02,0.05,0.01,0.01,0.03,0.05,0.03,0.05,0.06,0.06,0.05,0.15,0.15
517,"被","word","household",0.11,0.11,0.23,0.26,0.47,0.58,0.59,0.62,0.72,0.88,0.84,0.89,0.94,0.94,0.93
518,"枕頭","word","household",0.02,0.05,0.06,0.17,0.22,0.29,0.35,0.47,0.59,0.72,0.64,0.71,0.88,0.87,0.88
519,"藥","word","household",0,0.05,0.06,0.12,0.22,0.35,0.33,0.39,0.59,0.62,0.67,0.77,0.8,0.83,0.87
520,"梳","word","household",0.04,0.15,0.2,0.2,0.38,0.49,0.48,0.54,0.65,0.74,0.76,0.87,0.85,0.89,0.85
521,"刷","word","household",0,0.02,0.05,0.03,0.08,0.14,0.14,0.2,0.19,0.29,0.34,0.16,0.36,0.41,0.46
522,"牙刷","word","household",0,0.1,0.08,0.11,0.27,0.29,0.27,0.46,0.56,0.69,0.64,0.73,0.83,0.9,0.88
523,"牙膏","word","household",0,0,0.03,0.05,0.05,0.11,0.16,0.2,0.31,0.45,0.46,0.53,0.62,0.68,0.74
524,"盆","word","household",0,0.03,0.03,0.03,0.16,0.14,0.21,0.26,0.32,0.49,0.48,0.5,0.58,0.66,0.53
525,"番梘","word","household",0,0.03,0.02,0.02,0.05,0.06,0.1,0.19,0.26,0.31,0.33,0.37,0.44,0.51,0.51
526,"毛巾/手巾","word","household",0,0.13,0.14,0.14,0.32,0.4,0.38,0.41,0.51,0.71,0.67,0.73,0.82,0.85,0.84
527,"廁紙/紙巾/Tissue","word","household",0.02,0.08,0.03,0.14,0.18,0.29,0.32,0.35,0.54,0.6,0.6,0.66,0.77,0.82,0.76
528,"紙","word","household",0.07,0.11,0.2,0.18,0.36,0.43,0.51,0.53,0.53,0.8,0.72,0.79,0.8,0.8,0.88
529,"較剪","word","household",0,0.02,0.03,0.09,0.04,0.22,0.24,0.3,0.4,0.49,0.52,0.61,0.79,0.77,0.79
530,"間尺","word","household",0,0,0,0,0.04,0.08,0.1,0.11,0.12,0.17,0.21,0.32,0.36,0.35,0.34
531,"擦膠","word","household",0,0.02,0,0,0.04,0.07,0.11,0.12,0.13,0.22,0.18,0.32,0.36,0.46,0.35
532,"報紙","word","household",0,0.02,0.03,0.06,0.07,0.15,0.14,0.28,0.37,0.48,0.46,0.52,0.61,0.7,0.72
533,"眼鏡","word","household",0.02,0.1,0.12,0.12,0.22,0.29,0.3,0.43,0.56,0.69,0.69,0.76,0.83,0.87,0.78
534,"畫","word","household",0.02,0,0,0.02,0.08,0.1,0.13,0.22,0.26,0.26,0.22,0.42,0.35,0.58,0.43
535,"衣架","word","household",0,0,0.03,0.02,0.1,0.08,0.14,0.19,0.15,0.25,0.3,0.42,0.55,0.54,0.51
536,"繩","word","household",0,0,0.02,0.03,0.1,0.14,0.19,0.24,0.26,0.35,0.43,0.45,0.59,0.58,0.6
537,"袋","word","household",0.02,0.08,0.15,0.26,0.33,0.4,0.51,0.53,0.62,0.77,0.67,0.77,0.86,0.9,0.88
538,"書包","word","household",0,0.02,0.05,0.02,0.14,0.17,0.22,0.28,0.4,0.51,0.54,0.56,0.7,0.83,0.81
539,"銀包","word","household",0,0.03,0.06,0.05,0.12,0.19,0.29,0.24,0.28,0.38,0.4,0.45,0.62,0.63,0.63
540,"錢","word","household",0.09,0.13,0.27,0.24,0.47,0.6,0.43,0.7,0.69,0.86,0.75,0.89,0.92,0.92,0.96
541,"鎖匙","word","household",0.04,0.08,0.15,0.17,0.34,0.44,0.37,0.58,0.59,0.72,0.67,0.87,0.86,0.89,0.87
542,"布","word","household",0,0.02,0.05,0,0.07,0.1,0.13,0.15,0.16,0.23,0.27,0.31,0.45,0.39,0.34
543,"盒","word","household",0,0,0.02,0.08,0.1,0.14,0.24,0.3,0.38,0.37,0.48,0.61,0.65,0.63,0.6
544,"桶","word","household",0,0.02,0.05,0,0.14,0.14,0.19,0.16,0.24,0.4,0.45,0.47,0.61,0.61,0.51
545,"籃","word","household",0.02,0,0.02,0.03,0.05,0.03,0.05,0.11,0.12,0.15,0.28,0.19,0.26,0.39,0.37
546,"掃把","word","household",0,0.03,0.06,0.06,0.11,0.21,0.19,0.28,0.34,0.43,0.51,0.52,0.71,0.54,0.72
547,"地拖","word","household",0,0.03,0,0.02,0.04,0.07,0.14,0.15,0.16,0.2,0.33,0.27,0.44,0.45,0.41
548,"垃圾","word","household",0,0.16,0.11,0.12,0.23,0.32,0.33,0.5,0.51,0.66,0.67,0.79,0.86,0.87,0.87
549,"水","word","outside",0.09,0.28,0.35,0.42,0.56,0.65,0.65,0.69,0.76,0.89,0.94,0.97,0.94,0.94,0.91
550,"花","word","outside",0.2,0.41,0.38,0.41,0.58,0.64,0.68,0.77,0.79,0.89,0.85,0.97,0.91,0.97,0.94
551,"樹","word","outside",0.07,0.07,0.23,0.24,0.36,0.33,0.37,0.43,0.5,0.68,0.66,0.77,0.79,0.76,0.79
552,"樹葉","word","outside",0,0.03,0.08,0.06,0.1,0.18,0.24,0.24,0.28,0.32,0.34,0.37,0.41,0.49,0.5
553,"草","word","outside",0,0.05,0.05,0.14,0.16,0.15,0.21,0.26,0.32,0.38,0.39,0.45,0.48,0.65,0.6
554,"泥","word","outside",0,0,0,0,0,0.06,0.03,0.11,0.13,0.08,0.12,0.11,0.15,0.32,0.29
555,"沙","word","outside",0,0,0.06,0.02,0.11,0.14,0.14,0.16,0.28,0.32,0.3,0.35,0.39,0.56,0.5
556,"石頭/石仔","word","outside",0,0.02,0,0.03,0.03,0.1,0.11,0.15,0.19,0.31,0.36,0.37,0.47,0.56,0.47
557,"雨","word","outside",0.09,0.33,0.32,0.39,0.62,0.61,0.6,0.72,0.78,0.89,0.87,0.95,0.95,0.93,0.94
558,"遮","word","outside",0.07,0.16,0.24,0.29,0.4,0.44,0.51,0.58,0.6,0.83,0.73,0.87,0.88,0.9,0.93
559,"風","word","outside",0,0.02,0.03,0.02,0.16,0.21,0.24,0.35,0.37,0.6,0.54,0.77,0.7,0.77,0.78
560,"行雷","word","outside",0,0.07,0.02,0.02,0.07,0.08,0.11,0.15,0.21,0.34,0.4,0.32,0.41,0.55,0.53
561,"天(空)","word","outside",0,0,0.05,0.03,0.08,0.14,0.16,0.16,0.26,0.38,0.42,0.44,0.45,0.69,0.56
562,"雲","word","outside",0,0,0.05,0,0.07,0.12,0.16,0.12,0.22,0.28,0.28,0.32,0.35,0.48,0.47
563,"山","word","outside",0,0.02,0.02,0.02,0.04,0.11,0.11,0.08,0.22,0.29,0.33,0.39,0.36,0.52,0.51
564,"海","word","outside",0,0,0.02,0.02,0.05,0.14,0.22,0.19,0.35,0.28,0.4,0.4,0.48,0.56,0.56
565,"氹氹轉","word","outside",0,0.07,0.11,0.09,0.25,0.28,0.17,0.35,0.29,0.51,0.58,0.65,0.65,0.65,0.71
566,"韆鞦","word","outside",0,0.05,0.09,0.06,0.12,0.21,0.14,0.35,0.34,0.42,0.51,0.56,0.65,0.72,0.66
567,"滑梯","word","outside",0.02,0.07,0.09,0.12,0.16,0.26,0.24,0.46,0.44,0.63,0.6,0.76,0.74,0.85,0.84
568,"梯","word","outside",0,0,0.05,0.02,0.07,0.15,0.14,0.12,0.16,0.2,0.25,0.21,0.3,0.41,0.31
569,"太陽","word","outside",0,0.05,0.03,0.08,0.08,0.14,0.22,0.24,0.43,0.49,0.54,0.55,0.65,0.73,0.66
570,"星星","word","outside",0.02,0.07,0.09,0.12,0.14,0.17,0.32,0.26,0.4,0.52,0.49,0.58,0.59,0.68,0.66
571,"月亮/月光","word","outside",0,0.03,0.03,0.11,0.16,0.12,0.17,0.26,0.38,0.52,0.45,0.55,0.52,0.66,0.71
572,"街","word","outside",0.09,0.2,0.18,0.23,0.38,0.36,0.4,0.46,0.53,0.54,0.55,0.56,0.58,0.68,0.62
573,"馬路","word","outside",0,0.02,0.03,0.02,0.04,0.1,0.1,0.15,0.18,0.29,0.45,0.42,0.47,0.72,0.51
574,"天橋","word","outside",0,0,0.02,0,0.03,0.01,0.03,0.09,0.13,0.18,0.24,0.24,0.42,0.42,0.37
575,"隧道","word","outside",0,0,0,0.03,0.01,0.01,0.02,0.12,0.12,0.17,0.19,0.27,0.33,0.34,0.37
576,"(游)泳池","word","outside",0,0.02,0.02,0.02,0.04,0.08,0.1,0.15,0.24,0.18,0.25,0.23,0.41,0.52,0.38
577,"噴水池","word","outside",0,0.02,0.02,0.03,0.01,0.07,0.06,0.12,0.13,0.26,0.24,0.31,0.33,0.46,0.46
578,"旗","word","outside",0,0,0,0,0.01,0.03,0.03,0.08,0.1,0.12,0.15,0.13,0.32,0.34,0.16
579,"鞋","word","clothing",0.2,0.41,0.44,0.44,0.68,0.69,0.81,0.8,0.81,0.92,0.96,0.97,0.98,0.99,0.99
580,"拖鞋","word","clothing",0,0.02,0.06,0.08,0.07,0.18,0.22,0.34,0.35,0.48,0.52,0.65,0.7,0.77,0.78
