"num_item_id","definition","type","category","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
471,"лизать","word","action_words",0.02,0.02,0.02,0.07,0.08,0.09,0.25,0.14,0.15,0.33,0.28,0.45,0.38,0.62,0.62,0.6,0.66,0.57,0.65
472,"ломать","word","action_words",0.05,0.12,0.13,0.28,0.31,0.38,0.48,0.55,0.54,0.55,0.72,0.76,0.73,0.82,0.8,0.89,0.9,0.87,0.88
473,"любить","word","action_words",0.05,0.12,0.2,0.23,0.31,0.45,0.49,0.58,0.62,0.62,0.7,0.86,0.81,0.87,0.84,0.87,0.9,0.94,0.94
474,"мазать","word","action_words",0,0.07,0.09,0.16,0.2,0.27,0.28,0.24,0.25,0.5,0.47,0.57,0.48,0.69,0.6,0.64,0.59,0.77,0.63
475,"мыть/мыться","word","action_words",0.12,0.22,0.22,0.53,0.53,0.73,0.66,0.8,0.73,0.8,0.78,0.93,0.86,0.92,0.87,0.91,0.91,0.96,0.98
476,"назвать/называться","word","action_words",0,0,0,0.14,0,0.05,0.15,0.14,0.15,0.37,0.27,0.31,0.39,0.44,0.47,0.62,0.52,0.51,0.61
477,"нести","word","action_words",0.02,0.07,0.18,0.21,0.14,0.3,0.39,0.42,0.52,0.53,0.55,0.72,0.73,0.74,0.75,0.82,0.88,0.85,0.8
478,"нравиться","word","action_words",0,0.02,0.02,0.21,0.18,0.18,0.3,0.21,0.29,0.33,0.43,0.57,0.57,0.66,0.62,0.73,0.64,0.62,0.65
479,"облить","word","action_words",0,0.02,0.07,0.09,0.18,0.12,0.26,0.18,0.17,0.38,0.42,0.47,0.55,0.52,0.62,0.62,0.71,0.62,0.78
480,"обнимать","word","action_words",0.05,0.1,0.07,0.26,0.22,0.25,0.38,0.47,0.44,0.5,0.63,0.67,0.69,0.77,0.75,0.8,0.79,0.81,0.9
481,"одевать","word","action_words",0.07,0.2,0.27,0.4,0.47,0.52,0.66,0.7,0.63,0.68,0.73,0.93,0.84,0.9,0.84,0.89,0.91,0.89,0.92
482,"открыть","word","action_words",0.12,0.27,0.2,0.44,0.47,0.52,0.61,0.61,0.69,0.75,0.78,0.83,0.9,0.9,0.84,0.91,0.93,0.85,0.94
483,"падать","word","action_words",0.07,0.17,0.27,0.47,0.47,0.55,0.59,0.65,0.71,0.6,0.73,0.74,0.9,0.9,0.82,0.89,0.88,0.91,0.94
484,"петь","word","action_words",0,0.12,0.11,0.26,0.29,0.43,0.36,0.45,0.56,0.55,0.62,0.72,0.7,0.77,0.75,0.8,0.78,0.87,0.94
485,"пúсать","word","action_words",0.21,0.22,0.33,0.53,0.49,0.68,0.69,0.73,0.77,0.82,0.85,0.9,0.9,0.95,0.89,0.91,0.91,0.91,0.94
486,"писáть","word","action_words",0.07,0.1,0.2,0.16,0.18,0.2,0.3,0.3,0.44,0.45,0.48,0.67,0.58,0.7,0.75,0.73,0.69,0.66,0.76
487,"пить","word","action_words",0.36,0.51,0.49,0.56,0.63,0.82,0.9,0.85,0.83,0.95,0.88,0.93,0.96,0.98,0.91,0.96,0.95,0.98,1
488,"плавать/плыть","word","action_words",0,0.15,0.11,0.23,0.2,0.27,0.28,0.35,0.42,0.42,0.38,0.59,0.62,0.62,0.58,0.75,0.74,0.72,0.82
489,"плакать","word","action_words",0.05,0.12,0.16,0.3,0.39,0.5,0.49,0.59,0.63,0.67,0.75,0.79,0.9,0.9,0.89,0.91,0.93,0.91,0.96
490,"подметать","word","action_words",0.02,0.1,0.07,0.21,0.16,0.14,0.26,0.42,0.33,0.52,0.48,0.6,0.6,0.64,0.71,0.73,0.74,0.7,0.78
491,"поймать","word","action_words",0,0.02,0.11,0.19,0.16,0.14,0.3,0.32,0.35,0.47,0.53,0.6,0.56,0.64,0.73,0.8,0.74,0.72,0.78
492,"показать","word","action_words",0,0.02,0.16,0.09,0.18,0.21,0.21,0.3,0.29,0.4,0.48,0.57,0.61,0.74,0.67,0.8,0.78,0.68,0.82
493,"покупать","word","action_words",0.02,0,0.09,0.28,0.25,0.36,0.36,0.47,0.56,0.53,0.68,0.76,0.69,0.8,0.75,0.91,0.88,0.85,0.9
494,"положить","word","action_words",0,0.07,0.11,0.28,0.27,0.23,0.38,0.39,0.37,0.52,0.57,0.69,0.73,0.77,0.75,0.85,0.81,0.79,0.78
495,"ползать","word","action_words",0.02,0.02,0.04,0.23,0.16,0.18,0.3,0.33,0.33,0.52,0.5,0.59,0.61,0.69,0.67,0.71,0.81,0.81,0.76
496,"помнить","word","action_words",0,0,0.02,0.07,0,0.05,0.13,0.12,0.1,0.37,0.28,0.33,0.39,0.44,0.47,0.53,0.47,0.55,0.69
497,"помогать","word","action_words",0.02,0.05,0.09,0.19,0.14,0.38,0.33,0.38,0.42,0.57,0.58,0.69,0.73,0.75,0.76,0.78,0.84,0.83,0.84
498,"причесать/причесаться","word","action_words",0.02,0.15,0.11,0.26,0.2,0.38,0.3,0.36,0.35,0.57,0.57,0.71,0.69,0.74,0.78,0.75,0.81,0.83,0.88
499,"прыгать","word","action_words",0.1,0.15,0.22,0.37,0.39,0.57,0.59,0.71,0.63,0.73,0.73,0.83,0.86,0.89,0.87,0.89,0.9,0.91,0.96
500,"прятать/прятаться","word","action_words",0,0.05,0.09,0.28,0.24,0.36,0.41,0.44,0.48,0.47,0.68,0.67,0.71,0.75,0.82,0.82,0.76,0.81,0.84
501,"работать","word","action_words",0,0,0.07,0.21,0.25,0.34,0.41,0.39,0.44,0.57,0.6,0.69,0.74,0.74,0.76,0.78,0.78,0.89,0.88
502,"резать","word","action_words",0.02,0.02,0.07,0.14,0.08,0.12,0.21,0.27,0.27,0.5,0.48,0.62,0.51,0.61,0.71,0.62,0.76,0.77,0.82
503,"рисовать","word","action_words",0.05,0.24,0.11,0.28,0.43,0.54,0.52,0.58,0.58,0.62,0.75,0.91,0.82,0.87,0.87,0.87,0.86,0.94,0.98
504,"сидеть","word","action_words",0.17,0.2,0.31,0.47,0.49,0.64,0.64,0.76,0.71,0.77,0.73,0.88,0.88,0.87,0.82,0.85,0.91,0.91,1
505,"слушать/слышать","word","action_words",0,0.05,0.09,0.19,0.14,0.25,0.36,0.33,0.31,0.47,0.5,0.72,0.7,0.67,0.73,0.8,0.78,0.83,0.88
506,"смеяться","word","action_words",0,0.07,0.09,0.21,0.18,0.25,0.31,0.36,0.31,0.47,0.52,0.55,0.6,0.64,0.75,0.75,0.74,0.89,0.8
507,"смотреть","word","action_words",0,0.15,0.09,0.28,0.31,0.39,0.39,0.55,0.5,0.52,0.68,0.83,0.77,0.82,0.89,0.85,0.86,0.94,0.88
508,"снимать","word","action_words",0.07,0.1,0.13,0.3,0.31,0.48,0.41,0.5,0.54,0.57,0.67,0.76,0.77,0.74,0.75,0.87,0.81,0.81,0.88
509,"собирать","word","action_words",0,0.07,0.07,0.26,0.22,0.16,0.31,0.48,0.38,0.48,0.6,0.6,0.65,0.69,0.76,0.82,0.78,0.83,0.8
510,"спать","word","action_words",0.21,0.49,0.47,0.58,0.76,0.82,0.82,0.85,0.9,0.78,0.87,0.98,0.92,0.97,0.93,0.95,0.95,1,1
511,"ставить","word","action_words",0,0.05,0.07,0.21,0.22,0.12,0.26,0.26,0.33,0.47,0.57,0.57,0.62,0.57,0.78,0.73,0.74,0.74,0.71
512,"стирать","word","action_words",0.02,0.05,0.11,0.23,0.24,0.3,0.36,0.41,0.52,0.55,0.6,0.67,0.68,0.72,0.8,0.75,0.81,0.91,0.8
513,"стоять","word","action_words",0.02,0.1,0.16,0.3,0.35,0.39,0.41,0.47,0.48,0.53,0.58,0.78,0.66,0.72,0.76,0.84,0.83,0.83,0.86
514,"стричь","word","action_words",0,0,0.04,0.09,0.04,0.11,0.18,0.21,0.33,0.43,0.32,0.4,0.56,0.62,0.62,0.56,0.55,0.68,0.69
515,"строить","word","action_words",0,0.02,0.07,0.19,0.31,0.25,0.26,0.44,0.56,0.52,0.7,0.69,0.65,0.75,0.71,0.85,0.83,0.81,0.88
516,"стучать/стучаться","word","action_words",0.1,0.05,0.18,0.28,0.25,0.34,0.36,0.52,0.44,0.52,0.7,0.74,0.74,0.7,0.78,0.76,0.86,0.83,0.86
517,"танцевать","word","action_words",0.05,0.07,0.13,0.19,0.24,0.38,0.39,0.48,0.48,0.52,0.58,0.69,0.65,0.74,0.76,0.78,0.83,0.85,0.88
518,"тащить","word","action_words",0,0.02,0.02,0.09,0.04,0.05,0.15,0.11,0.15,0.32,0.25,0.36,0.35,0.41,0.4,0.56,0.5,0.45,0.53
519,"толкать","word","action_words",0,0.02,0.07,0.14,0.16,0.18,0.31,0.26,0.25,0.42,0.48,0.55,0.6,0.56,0.64,0.71,0.66,0.66,0.78
520,"улыбаться","word","action_words",0,0.02,0.04,0.19,0.14,0.14,0.25,0.26,0.31,0.45,0.47,0.45,0.57,0.54,0.67,0.65,0.64,0.77,0.76
521,"устать","word","action_words",0,0,0.09,0.19,0.22,0.18,0.28,0.36,0.29,0.47,0.55,0.72,0.62,0.7,0.76,0.8,0.83,0.81,0.84
522,"хватать","word","action_words",0,0.02,0.07,0.09,0.08,0.09,0.11,0.17,0.13,0.33,0.27,0.4,0.36,0.48,0.53,0.55,0.47,0.57,0.59
523,"хлопать","word","action_words",0,0.12,0.11,0.19,0.24,0.36,0.38,0.35,0.37,0.53,0.63,0.64,0.64,0.7,0.8,0.69,0.83,0.74,0.9
524,"хотеть","word","action_words",0.02,0.07,0.13,0.19,0.22,0.23,0.38,0.44,0.48,0.57,0.57,0.69,0.75,0.74,0.76,0.8,0.86,0.87,0.82
525,"ходить","word","action_words",0,0.05,0.09,0.23,0.24,0.34,0.3,0.45,0.44,0.57,0.67,0.72,0.73,0.7,0.78,0.85,0.84,0.89,0.9
526,"целовать","word","action_words",0.05,0.12,0.16,0.28,0.27,0.39,0.44,0.5,0.44,0.57,0.7,0.74,0.71,0.72,0.82,0.87,0.81,0.89,0.96
527,"чистить","word","action_words",0.02,0.07,0.07,0.14,0.22,0.2,0.34,0.36,0.25,0.52,0.55,0.57,0.6,0.67,0.64,0.71,0.72,0.74,0.71
528,"читать","word","action_words",0.12,0.22,0.2,0.33,0.45,0.57,0.59,0.68,0.69,0.67,0.75,0.91,0.78,0.84,0.85,0.87,0.88,0.91,0.88
529,"чихать","word","action_words",0,0.05,0.09,0.16,0.16,0.12,0.18,0.32,0.31,0.42,0.47,0.53,0.52,0.64,0.67,0.69,0.69,0.74,0.78
530,"щекотать","word","action_words",0,0.02,0.04,0.19,0.12,0.18,0.18,0.24,0.25,0.38,0.37,0.48,0.44,0.64,0.55,0.62,0.6,0.7,0.67
531,"больной","word","descriptive_words (adjectives)",0.02,0.05,0.02,0.12,0.12,0.12,0.3,0.26,0.29,0.45,0.47,0.43,0.45,0.59,0.71,0.64,0.69,0.7,0.69
532,"большой","word","descriptive_words (adjectives)",0.17,0.27,0.31,0.51,0.63,0.73,0.67,0.71,0.67,0.73,0.83,0.91,0.9,0.93,0.96,0.93,0.95,0.94,1
533,"быстрый","word","descriptive_words (adjectives)",0,0,0.02,0.09,0.1,0.09,0.13,0.14,0.13,0.32,0.38,0.38,0.39,0.43,0.45,0.56,0.48,0.53,0.61
534,"веселый","word","descriptive_words (adjectives)",0,0,0.09,0.09,0.08,0.12,0.21,0.21,0.21,0.43,0.38,0.36,0.32,0.56,0.62,0.58,0.6,0.62,0.71
535,"вкусный","word","descriptive_words (adjectives)",0.07,0.15,0.16,0.26,0.37,0.45,0.56,0.56,0.5,0.63,0.73,0.79,0.81,0.87,0.84,0.91,0.88,0.91,0.98
536,"высокий","word","descriptive_words (adjectives)",0,0,0.09,0.14,0.08,0.25,0.16,0.21,0.29,0.42,0.4,0.38,0.51,0.51,0.6,0.62,0.62,0.62,0.71
537,"голодный","word","descriptive_words (adjectives)",0,0,0.04,0.14,0.14,0.09,0.18,0.2,0.17,0.4,0.35,0.34,0.35,0.49,0.53,0.53,0.6,0.53,0.65
538,"голый","word","descriptive_words (adjectives)",0.02,0.12,0.09,0.19,0.37,0.34,0.39,0.58,0.48,0.6,0.7,0.76,0.6,0.74,0.73,0.76,0.84,0.79,0.84
539,"горький","word","descriptive_words (adjectives)",0.05,0.02,0.13,0.09,0.24,0.29,0.26,0.36,0.35,0.47,0.52,0.6,0.56,0.75,0.65,0.71,0.67,0.7,0.82
540,"горячий","word","descriptive_words (adjectives)",0.24,0.32,0.33,0.4,0.65,0.64,0.72,0.79,0.81,0.77,0.82,0.84,0.88,0.9,0.93,0.93,0.93,0.89,0.98
541,"громкий","word","descriptive_words (adjectives)",0,0.02,0.02,0.21,0.1,0.14,0.25,0.35,0.31,0.42,0.52,0.48,0.57,0.61,0.69,0.76,0.59,0.72,0.78
542,"грязный","word","descriptive_words (adjectives)",0.05,0.17,0.2,0.37,0.47,0.54,0.57,0.65,0.67,0.68,0.72,0.86,0.86,0.9,0.84,0.91,0.93,0.91,0.94
543,"длинный","word","descriptive_words (adjectives)",0,0,0.04,0.07,0.04,0.05,0.15,0.12,0.17,0.33,0.43,0.5,0.36,0.46,0.56,0.56,0.55,0.57,0.69
544,"добрый","word","descriptive_words (adjectives)",0,0,0.07,0.14,0.06,0.16,0.2,0.23,0.21,0.4,0.43,0.48,0.44,0.54,0.71,0.58,0.64,0.74,0.71
545,"игрушечный","word","descriptive_words (adjectives)",0,0,0,0.09,0,0.04,0.1,0.14,0.08,0.22,0.17,0.29,0.16,0.34,0.47,0.49,0.41,0.38,0.55
546,"кислый","word","descriptive_words (adjectives)",0,0.1,0.09,0.23,0.31,0.36,0.38,0.44,0.25,0.47,0.55,0.59,0.6,0.72,0.6,0.62,0.72,0.7,0.8
547,"короткий","word","descriptive_words (adjectives)",0,0,0.02,0.07,0.02,0.04,0.08,0.09,0.12,0.22,0.22,0.28,0.25,0.36,0.4,0.42,0.31,0.51,0.55
548,"красивый","word","descriptive_words (adjectives)",0.05,0.12,0.18,0.37,0.41,0.45,0.56,0.59,0.5,0.6,0.77,0.83,0.81,0.89,0.85,0.93,0.86,0.89,0.96
549,"маленький","word","descriptive_words (adjectives)",0.14,0.12,0.24,0.47,0.49,0.61,0.51,0.61,0.77,0.68,0.85,0.84,0.9,0.93,0.89,0.93,0.9,0.96,0.96
550,"медленный","word","descriptive_words (adjectives)",0.02,0.05,0.07,0.12,0.18,0.14,0.21,0.2,0.21,0.3,0.23,0.26,0.31,0.51,0.44,0.49,0.33,0.49,0.53
551,"мокрый","word","descriptive_words (adjectives)",0.07,0.2,0.16,0.33,0.41,0.45,0.43,0.56,0.5,0.63,0.68,0.81,0.75,0.67,0.8,0.8,0.76,0.87,0.84
552,"мягкий","word","descriptive_words (adjectives)",0,0.02,0.16,0.26,0.18,0.25,0.31,0.33,0.29,0.42,0.53,0.57,0.58,0.66,0.67,0.69,0.83,0.7,0.78
553,"настоящий","word","descriptive_words (adjectives)",0.02,0,0,0.12,0,0.02,0.03,0.03,0.02,0.17,0.12,0.22,0.22,0.28,0.36,0.4,0.31,0.28,0.33
554,"непослушный","word","descriptive_words (adjectives)",0,0,0,0.07,0.02,0.12,0.11,0.15,0.06,0.35,0.32,0.41,0.44,0.51,0.65,0.64,0.53,0.55,0.71
555,"новый","word","descriptive_words (adjectives)",0.02,0.02,0.07,0.12,0.18,0.18,0.33,0.39,0.37,0.43,0.57,0.66,0.62,0.66,0.64,0.75,0.81,0.81,0.84
556,"плохой","word","descriptive_words (adjectives)",0.07,0.07,0.16,0.16,0.22,0.48,0.46,0.61,0.62,0.57,0.78,0.86,0.84,0.84,0.87,0.93,0.9,0.91,0.94
557,"полный","word","descriptive_words (adjectives)",0,0.05,0.02,0.12,0.04,0.09,0.07,0.11,0.12,0.27,0.17,0.21,0.25,0.34,0.31,0.47,0.31,0.43,0.39
558,"похожий","word","descriptive_words (adjectives)",0,0,0.02,0.05,0.04,0,0.07,0.09,0.06,0.2,0.17,0.22,0.26,0.34,0.33,0.27,0.34,0.49,0.45
559,"пустой","word","descriptive_words (adjectives)",0.02,0.07,0.09,0.14,0.2,0.23,0.21,0.26,0.19,0.37,0.55,0.5,0.53,0.59,0.64,0.67,0.72,0.7,0.76
560,"сильный","word","descriptive_words (adjectives)",0,0,0.02,0.19,0.12,0.2,0.18,0.27,0.27,0.42,0.55,0.47,0.52,0.61,0.64,0.6,0.67,0.72,0.76
561,"сладкий","word","descriptive_words (adjectives)",0,0.05,0.09,0.16,0.31,0.36,0.43,0.48,0.37,0.5,0.63,0.76,0.7,0.8,0.85,0.85,0.86,0.81,0.86
562,"сломанный","word","descriptive_words (adjectives)",0,0.05,0.09,0.12,0.18,0.3,0.21,0.35,0.31,0.47,0.57,0.55,0.62,0.75,0.76,0.73,0.76,0.81,0.8
563,"соленый","word","descriptive_words (adjectives)",0,0.02,0.04,0.09,0.18,0.21,0.31,0.29,0.31,0.42,0.53,0.69,0.51,0.62,0.78,0.69,0.76,0.74,0.78
564,"старый","word","descriptive_words (adjectives)",0,0,0,0.07,0.06,0.07,0.11,0.2,0.13,0.33,0.32,0.5,0.35,0.44,0.62,0.58,0.55,0.64,0.73
565,"страшный","word","descriptive_words (adjectives)",0.02,0.02,0.02,0.14,0.14,0.14,0.26,0.27,0.29,0.4,0.5,0.53,0.57,0.66,0.76,0.78,0.78,0.77,0.82
566,"сухой","word","descriptive_words (adjectives)",0,0,0.07,0.19,0.18,0.36,0.3,0.39,0.35,0.43,0.53,0.59,0.55,0.56,0.65,0.73,0.74,0.64,0.78
567,"теплый","word","descriptive_words (adjectives)",0.05,0.07,0.11,0.28,0.25,0.39,0.36,0.36,0.46,0.57,0.67,0.67,0.62,0.79,0.76,0.76,0.81,0.81,0.84
568,"тихий","word","descriptive_words (adjectives)",0,0.02,0.04,0.14,0.08,0.05,0.13,0.17,0.21,0.32,0.25,0.38,0.35,0.46,0.42,0.45,0.48,0.53,0.61
569,"толстый","word","descriptive_words (adjectives)",0,0,0,0.07,0.04,0.07,0.1,0.11,0.13,0.27,0.28,0.31,0.32,0.36,0.53,0.47,0.5,0.53,0.59
570,"тяжелый","word","descriptive_words (adjectives)",0.05,0.05,0.02,0.19,0.2,0.29,0.25,0.3,0.29,0.47,0.58,0.64,0.69,0.72,0.73,0.78,0.76,0.7,0.69
571,"умный","word","descriptive_words (adjectives)",0,0,0.02,0.07,0.02,0.09,0.1,0.2,0.12,0.25,0.3,0.36,0.25,0.31,0.4,0.51,0.4,0.47,0.57
572,"холодный","word","descriptive_words (adjectives)",0.05,0.12,0.11,0.28,0.37,0.38,0.48,0.45,0.54,0.58,0.68,0.81,0.75,0.77,0.8,0.85,0.88,0.83,0.9
573,"хороший","word","descriptive_words (adjectives)",0.07,0.02,0.09,0.26,0.25,0.3,0.43,0.47,0.48,0.5,0.68,0.81,0.73,0.74,0.85,0.89,0.83,0.87,0.88
574,"чистый","word","descriptive_words (adjectives)",0,0.07,0.11,0.21,0.22,0.38,0.41,0.47,0.38,0.52,0.57,0.66,0.68,0.7,0.75,0.73,0.84,0.89,0.86
575,"белый","word","descriptive_words (adjectives)",0.02,0.07,0.18,0.28,0.24,0.48,0.33,0.42,0.56,0.5,0.6,0.72,0.6,0.74,0.8,0.76,0.86,0.89,0.88
576,"желтый","word","descriptive_words (adjectives)",0,0.1,0.18,0.35,0.24,0.5,0.43,0.52,0.52,0.58,0.63,0.81,0.68,0.77,0.73,0.85,0.83,0.85,0.96
577,"зеленый","word","descriptive_words (adjectives)",0.02,0.07,0.16,0.35,0.2,0.45,0.46,0.52,0.54,0.6,0.67,0.81,0.66,0.82,0.8,0.87,0.83,0.83,0.96
578,"коричневый","word","descriptive_words (adjectives)",0,0,0.04,0.09,0.04,0.12,0.16,0.11,0.1,0.25,0.3,0.31,0.25,0.44,0.42,0.47,0.48,0.49,0.67
579,"красный","word","descriptive_words (adjectives)",0.07,0.22,0.27,0.42,0.43,0.68,0.52,0.61,0.67,0.62,0.72,0.83,0.74,0.89,0.89,0.85,0.84,0.94,0.96
580,"оранжевый","word","descriptive_words (adjectives)",0,0,0.04,0.19,0.04,0.12,0.13,0.12,0.15,0.23,0.28,0.34,0.32,0.43,0.4,0.53,0.45,0.51,0.65
581,"синий","word","descriptive_words (adjectives)",0.07,0.22,0.24,0.35,0.25,0.62,0.49,0.62,0.63,0.58,0.67,0.86,0.65,0.82,0.82,0.84,0.9,0.89,0.9
582,"черный","word","descriptive_words (adjectives)",0,0.02,0.09,0.23,0.18,0.34,0.33,0.3,0.37,0.43,0.57,0.62,0.57,0.69,0.75,0.76,0.79,0.85,0.88
583,"больно","word","descriptive_words (adverbs)",0.21,0.27,0.4,0.4,0.45,0.46,0.59,0.39,0.25,0.48,0.55,0.57,0.6,0.62,0.53,0.49,0.5,0.55,0.73
584,"быстро","word","descriptive_words (adverbs)",0.05,0.15,0.16,0.3,0.24,0.36,0.38,0.58,0.65,0.63,0.78,0.78,0.68,0.84,0.75,0.75,0.81,0.89,0.84
585,"весело","word","descriptive_words (adverbs)",0,0,0.02,0.09,0,0.14,0.16,0.26,0.25,0.38,0.38,0.36,0.32,0.44,0.58,0.64,0.53,0.55,0.59
586,"вкусно","word","descriptive_words (adverbs)",0.02,0.05,0.07,0.23,0.2,0.25,0.33,0.39,0.29,0.47,0.6,0.66,0.58,0.72,0.6,0.76,0.69,0.81,0.86
587,"вместе","word","descriptive_words (adverbs)",0,0.02,0.07,0.16,0.27,0.36,0.36,0.55,0.5,0.47,0.67,0.69,0.74,0.77,0.71,0.76,0.76,0.79,0.86
588,"горько","word","descriptive_words (adverbs)",0.07,0.02,0.02,0.16,0.14,0.25,0.21,0.38,0.37,0.43,0.55,0.59,0.53,0.62,0.58,0.67,0.72,0.68,0.8
589,"горячо","word","descriptive_words (adverbs)",0.07,0.15,0.16,0.21,0.39,0.48,0.49,0.56,0.46,0.52,0.48,0.72,0.73,0.77,0.71,0.78,0.69,0.79,0.88
590,"громко","word","descriptive_words (adverbs)",0.05,0.1,0.16,0.28,0.18,0.43,0.38,0.61,0.54,0.48,0.72,0.71,0.73,0.82,0.82,0.76,0.74,0.91,0.86
591,"грязно","word","descriptive_words (adverbs)",0.02,0.1,0.11,0.26,0.16,0.34,0.46,0.48,0.44,0.52,0.62,0.71,0.68,0.69,0.76,0.76,0.78,0.81,0.86
592,"кисло","word","descriptive_words (adverbs)",0.02,0.02,0.07,0.16,0.14,0.2,0.26,0.36,0.37,0.35,0.48,0.6,0.51,0.51,0.6,0.55,0.62,0.64,0.69
593,"красиво","word","descriptive_words (adverbs)",0.02,0.07,0.09,0.19,0.27,0.25,0.28,0.35,0.25,0.4,0.5,0.57,0.61,0.62,0.6,0.69,0.69,0.77,0.8
594,"мокро","word","descriptive_words (adverbs)",0.07,0.15,0.22,0.28,0.31,0.55,0.41,0.56,0.4,0.5,0.72,0.72,0.77,0.77,0.8,0.8,0.83,0.83,0.88
595,"мягко","word","descriptive_words (adverbs)",0.02,0.07,0.09,0.21,0.2,0.21,0.23,0.39,0.37,0.48,0.52,0.6,0.6,0.56,0.65,0.58,0.66,0.62,0.65
596,"никак","word","descriptive_words (adverbs)",0.02,0.02,0.11,0.14,0.08,0.18,0.31,0.26,0.17,0.43,0.4,0.5,0.44,0.59,0.45,0.53,0.57,0.53,0.59
597,"опять","word","descriptive_words (adverbs)",0.02,0.07,0.07,0.19,0.2,0.2,0.31,0.47,0.38,0.43,0.5,0.52,0.45,0.52,0.56,0.65,0.67,0.74,0.63
598,"осторожно","word","descriptive_words (adverbs)",0.07,0.02,0.04,0.16,0.04,0.14,0.16,0.24,0.35,0.38,0.38,0.47,0.4,0.49,0.49,0.56,0.62,0.62,0.67
599,"плохо","word","descriptive_words (adverbs)",0,0.1,0.09,0.16,0.14,0.2,0.3,0.27,0.25,0.4,0.5,0.48,0.6,0.57,0.62,0.71,0.66,0.72,0.8
600,"сильно","word","descriptive_words (adverbs)",0.02,0.02,0.04,0.16,0.12,0.23,0.23,0.36,0.38,0.38,0.43,0.6,0.66,0.59,0.58,0.64,0.69,0.77,0.76
601,"сладко","word","descriptive_words (adverbs)",0,0.02,0.07,0.09,0.14,0.21,0.2,0.29,0.29,0.37,0.52,0.59,0.56,0.62,0.64,0.64,0.67,0.72,0.73
602,"совсем","word","descriptive_words (adverbs)",0,0.05,0.02,0.07,0.1,0.12,0.21,0.21,0.25,0.35,0.28,0.31,0.43,0.48,0.49,0.56,0.57,0.55,0.59
603,"сухо","word","descriptive_words (adverbs)",0,0.05,0.09,0.09,0.08,0.11,0.18,0.24,0.12,0.32,0.33,0.5,0.47,0.46,0.55,0.56,0.5,0.6,0.57
604,"темно","word","descriptive_words (adverbs)",0.02,0.05,0.07,0.19,0.31,0.36,0.38,0.39,0.4,0.52,0.53,0.6,0.61,0.69,0.75,0.76,0.78,0.77,0.88
605,"тепло","word","descriptive_words (adverbs)",0,0.1,0.07,0.23,0.18,0.29,0.26,0.44,0.48,0.57,0.58,0.71,0.62,0.69,0.73,0.82,0.81,0.87,0.84
606,"тихо/тише","word","descriptive_words (adverbs)",0.02,0.02,0.07,0.16,0.18,0.25,0.28,0.39,0.44,0.52,0.62,0.66,0.66,0.74,0.78,0.73,0.69,0.85,0.86
607,"тяжело","word","descriptive_words (adverbs)",0,0.02,0.04,0.16,0.18,0.21,0.3,0.35,0.33,0.45,0.52,0.59,0.68,0.67,0.69,0.71,0.72,0.79,0.78
608,"холодно","word","descriptive_words (adverbs)",0.05,0.02,0.07,0.23,0.16,0.32,0.36,0.47,0.37,0.48,0.67,0.72,0.66,0.72,0.73,0.8,0.83,0.83,0.84
609,"хорошо","word","descriptive_words (adverbs)",0,0.02,0.07,0.19,0.1,0.29,0.39,0.41,0.44,0.52,0.62,0.78,0.69,0.72,0.73,0.84,0.84,0.87,0.82
610,"чисто","word","descriptive_words (adverbs)",0.02,0.05,0.04,0.14,0.22,0.2,0.33,0.42,0.37,0.42,0.55,0.67,0.64,0.67,0.67,0.73,0.72,0.83,0.82
611,"вечер","word","time_words",0,0,0.02,0.07,0.06,0.09,0.15,0.14,0.23,0.33,0.37,0.34,0.44,0.54,0.56,0.58,0.52,0.53,0.61
612,"день","word","time_words",0,0.02,0.07,0.19,0.2,0.21,0.25,0.18,0.31,0.33,0.37,0.41,0.48,0.57,0.65,0.62,0.55,0.62,0.67
613,"ночь","word","time_words",0.05,0.1,0.09,0.23,0.25,0.36,0.48,0.32,0.44,0.5,0.53,0.57,0.61,0.7,0.75,0.73,0.62,0.7,0.84
614,"утро","word","time_words",0,0,0.04,0.14,0.12,0.14,0.26,0.17,0.21,0.32,0.37,0.36,0.48,0.61,0.64,0.67,0.5,0.7,0.76
615,"вечером","word","time_words",0,0,0,0.05,0.08,0.07,0.1,0.08,0.17,0.32,0.27,0.24,0.36,0.49,0.47,0.53,0.47,0.53,0.53
616,"днем","word","time_words",0,0,0,0.09,0.04,0.02,0.08,0.08,0.08,0.28,0.25,0.21,0.29,0.38,0.36,0.49,0.41,0.51,0.55
617,"ночью","word","time_words",0,0,0,0.09,0.04,0.09,0.13,0.12,0.13,0.25,0.32,0.28,0.35,0.51,0.49,0.56,0.59,0.55,0.59
618,"утром","word","time_words",0,0.02,0,0.09,0.02,0.07,0.11,0.11,0.13,0.28,0.25,0.28,0.42,0.49,0.44,0.56,0.48,0.57,0.57
619,"вчера","word","time_words",0,0.02,0,0.07,0,0.05,0.1,0.06,0.13,0.25,0.27,0.24,0.36,0.44,0.47,0.55,0.5,0.55,0.51
620,"сегодня","word","time_words",0,0,0.02,0.09,0.02,0.04,0.16,0.15,0.12,0.3,0.25,0.4,0.4,0.46,0.55,0.58,0.57,0.64,0.59
621,"завтра","word","time_words",0.02,0.02,0.04,0.16,0.1,0.05,0.11,0.29,0.19,0.3,0.37,0.41,0.55,0.49,0.49,0.73,0.59,0.66,0.67
